epoch,train_loss,test_loss,behavioral_rsa_rho,behavioral_rsa_p_value,used_random_targets,used_shuffled_targets,used_uniform_images,used_image_noise
60,21.00547327163147,29.598738275180207,0.7702379162916371,3.394031332359286e-222,False,False,False,False
61,20.797364290401216,29.513574083865677,0.7687807928574725,7.515113886270201e-221,False,False,False,False
62,20.584317653793377,29.526114490150746,0.7702263739831232,3.478650960076341e-222,False,False,False,False
63,20.41574096151336,29.48451660746369,0.7698001613862705,8.627742840947453e-222,False,False,False,False
64,20.236387353194388,29.49999593239463,0.7626937907066269,2.455006646577713e-215,False,False,False,False
65,20.041775880427902,29.41581917862866,0.7651030312689878,1.688922166864869e-217,False,False,False,False
66,19.842250195236417,29.3355376522844,0.7628578996754856,1.75216387891074e-215,False,False,False,False
67,19.67103606776187,29.32822382384242,0.7662971689936314,1.4000001921833592e-218,False,False,False,False
68,19.506960454079582,29.317972910338344,0.7620194665522604,9.78775862745905e-215,False,False,False,False
69,19.345512527508088,29.26097016308189,0.7639480437505131,1.851469721993754e-216,False,False,False,False
70,19.17473827900979,29.29019635026626,0.7650773798365211,1.7814363583532852e-217,False,False,False,False
71,19.004558351891852,29.2474049520756,0.7654660726148617,7.934164391621181e-218,False,False,False,False
72,18.86527202532232,29.260795150672532,0.760543627103892,1.9873617201070294e-213,False,False,False,False
73,18.721970428720404,29.219019030997767,0.760181584893018,4.145693627426703e-213,False,False,False,False
74,18.5501944576274,29.193103537375098,0.7624275985680474,4.2402693608917126e-215,False,False,False,False
75,18.405386573389958,29.175205546848023,0.7617093500980145,1.8460225685267128e-214,False,False,False,False
76,18.274460420053753,29.184830217730273,0.7608358887230554,1.096699951206795e-213,False,False,False,False
77,18.13393532074059,29.204962419541502,0.7602154593319486,3.870295526475661e-213,False,False,False,False
78,17.991234285349332,29.16687962231715,0.7583592671651763,1.645484039494245e-211,False,False,False,False
79,17.861993219053318,29.152038131629563,0.7565379861966649,6.308501026684752e-210,False,False,False,False
80,17.71684656909298,29.13731845834637,0.7574449875720611,1.0304571142573865e-210,False,False,False,False
81,17.578181956283274,29.103503590789288,0.7576317505683867,7.088697242130375e-211,False,False,False,False
82,17.452159295121717,29.103059589533515,0.754343296288975,4.894821725242717e-208,False,False,False,False
83,17.309240018892154,29.12437864693489,0.7559507832699072,2.0301400695685644e-209,False,False,False,False
84,17.20094767435766,29.07879661855118,0.7563439073582895,9.28656481870866e-210,False,False,False,False
85,17.07699726030767,29.087766615725354,0.7542993677928275,5.33775596703184e-208,False,False,False,False
86,16.948068999187438,29.094471441448064,0.7532244908350375,4.4202155134593366e-207,False,False,False,False
87,16.83125956104733,29.107161737937297,0.7551364548011155,1.0211168861787865e-208,False,False,False,False
88,16.71815812488672,29.138859111301148,0.7545076268233358,3.5393866128751e-208,False,False,False,False
89,16.61194655505574,29.128663163158777,0.7546959616805818,2.4401321032981437e-208,False,False,False,False
90,16.49687397446989,29.151174007858362,0.7556715605715171,3.5350037773814404e-209,False,False,False,False
91,16.377149713997035,29.116733192738906,0.7497614303985459,3.727181963206724e-204,False,False,False,False
92,16.255517653150903,29.119701849162908,0.7512029564574608,2.287261665986908e-205,False,False,False,False
93,16.1419476326813,29.139653664267524,0.7515784598177061,1.102082807398239e-205,False,False,False,False
94,16.055139900904944,29.132590868196434,0.7479582927183179,1.1908385673036135e-202,False,False,False,False
95,15.940771863731321,29.209902178516703,0.7515010164040087,1.281325625316423e-205,False,False,False,False
96,15.857921013871719,29.157790568652075,0.7487024267277633,2.861097683615746e-203,False,False,False,False
97,15.734540416263147,29.199378313939217,0.7498080093197561,3.4067950516075814e-204,False,False,False,False
98,15.641854061644493,29.137789120331654,0.7474637292543154,3.0637904292025307e-202,False,False,False,False
99,15.536825489139293,29.21156302604886,0.7464547324993029,2.092163498805121e-201,False,False,False,False
100,15.4410748574212,29.195770769488085,0.7482203545415003,7.211000920743822e-203,False,False,False,False
101,15.331872646828437,29.219538841458316,0.7466021738897318,1.5809717333852908e-201,False,False,False,False
102,15.256923036231889,29.240565979678326,0.7465445752201544,1.7638664723010472e-201,False,False,False,False
103,15.151008521420804,29.226844408235497,0.7450188375485258,3.1704788278590437e-200,False,False,False,False
104,15.04419086910681,29.26489038625475,0.745297738349866,1.872609831411056e-200,False,False,False,False
