epoch,train_loss,test_loss,behavioral_rsa_rho,behavioral_rsa_p_value,used_random_targets,used_shuffled_targets,used_uniform_images,used_image_noise
61,20.75134000487605,29.547458480076237,0.7667828740180321,5.0627986814897283e-219,False,False,False,False
62,20.54700626362724,29.568457545496482,0.767951949758054,4.332229943910576e-220,False,False,False,False
63,20.38821758788048,29.525291000281907,0.7678245537748414,5.667133801001447e-220,False,False,False,False
64,20.21874060591172,29.547700112695853,0.7605913347550184,1.8036675436129022e-213,False,False,False,False
65,20.038452243540757,29.45600442201393,0.7633533912063082,6.318185123953232e-216,False,False,False,False
66,19.843003619080434,29.371627639011784,0.7609729123544056,8.296802521555778e-214,False,False,False,False
67,19.6814142105652,29.361177223163416,0.7646187894129969,4.616699492440846e-217,False,False,False,False
68,19.524830746848828,29.353791632046356,0.7601782614104869,4.173744652757616e-213,False,False,False,False
69,19.368104797321013,29.302756188324143,0.7620873701079249,8.517089696324517e-215,False,False,False,False
70,19.203018114507362,29.327082238803253,0.7628779283607771,1.6814720712535858e-215,False,False,False,False
71,19.043183509002432,29.280580531167722,0.7633809740210762,5.968986164840214e-216,False,False,False,False
72,18.90869490921993,29.293090230193584,0.7579400485133231,3.8199441611223665e-211,False,False,False,False
73,18.772890407953234,29.24836796291625,0.7582801348370857,1.929270050184012e-211,False,False,False,False
74,18.604912263864957,29.224947239153952,0.760767575480236,1.2602892069824868e-213,False,False,False,False
75,18.462560780490865,29.195535586025176,0.7595466743151341,1.5004358912372087e-212,False,False,False,False
76,18.33963703778972,29.20227986541242,0.7584150765888124,1.470767818833442e-211,False,False,False,False
77,18.202217133751866,29.222923826776157,0.7581150727185199,2.6880754365742973e-211,False,False,False,False
78,18.065774383967604,29.171250253751133,0.755825494249205,2.6040149658570683e-209,False,False,False,False
79,17.93751676987413,29.169224417670655,0.7548855632236228,1.6775055656805385e-208,False,False,False,False
80,17.797993858104928,29.14723637617754,0.7555404355990994,4.585523552741013e-209,False,False,False,False
81,17.661529525165083,29.119438445370502,0.7551455807915124,1.0028331033305047e-208,False,False,False,False
82,17.538049470684864,29.11176778466662,0.7521951518586458,3.312826861945834e-206,False,False,False,False
83,17.39898534230578,29.12502234021603,0.753321808256223,3.6518845856566075e-207,False,False,False,False
84,17.291759089419717,29.071726087707184,0.7537562104156902,1.5555337697685742e-207,False,False,False,False
85,17.171750911385068,29.090031808252494,0.7521574564599246,3.5657529882460087e-206,False,False,False,False
86,17.04717122022465,29.086854418338334,0.7511843407748051,2.3714908752646394e-205,False,False,False,False
87,16.931211175680822,29.10179062311162,0.7529364389604135,7.774490389256931e-207,False,False,False,False
88,16.821752183655292,29.117770895773535,0.7515942118707595,1.0688078576408254e-205,False,False,False,False
89,16.71369980048605,29.117054386033537,0.7523441609295138,2.4764790301244506e-206,False,False,False,False
90,16.601103655849467,29.151299281673538,0.7529926204468738,6.964169355816289e-207,False,False,False,False
91,16.486194800802213,29.104784928632704,0.7471343993086063,5.741396093149119e-202,False,False,False,False
92,16.365248112136968,29.090375236384777,0.7489661231190835,1.7240180223321348e-203,False,False,False,False
93,16.252514223642958,29.12466662496493,0.748929982859358,1.8480272794357602e-203,False,False,False,False
94,16.168185572214735,29.109449312831817,0.7455315108569625,1.203762847267582e-200,False,False,False,False
95,16.055230880378026,29.18897464393911,0.7489682426230373,1.7170086115645675e-203,False,False,False,False
96,15.975446891256317,29.12145648345104,0.7460519180555658,4.493408774579982e-201,False,False,False,False
97,15.850420352164399,29.172797503392342,0.7471883860424519,5.18004489955822e-202,False,False,False,False
98,15.758152068817054,29.10443521994912,0.7443868700293865,1.0427641648376046e-199,False,False,False,False
99,15.654236143645818,29.180709585959082,0.7439484295251079,2.3768991674741364e-199,False,False,False,False
100,15.561665735746685,29.160573295466808,0.7455847701870841,1.088404486060786e-200,False,False,False,False
101,15.455199392218338,29.1802819394275,0.7440873887192403,1.830970292700668e-199,False,False,False,False
102,15.380175714677721,29.202850194267146,0.7443084692855009,1.2084403093825856e-199,False,False,False,False
103,15.27366076017681,29.180824132255427,0.7416754475660429,1.6572097586986482e-197,False,False,False,False
104,15.169128898768545,29.23308112212966,0.7428484153340351,1.8644392410993615e-198,False,False,False,False
